Timestamp	App	Log Level	Message
00:00:01.123	17643	ERROR		GameBenchD - Starting query thread - 5548 
00:00:01.123	17643	ERROR		GameBenchD - --------- beginning of system
00:00:01.123	2151	INFO		BinderCallsStatsService - Resetting stats
00:00:01.152	2151	ERROR		BatteryExternalStatsWorker - no controller energy info supplied for bluetooth
00:00:01.177	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.177	17643	INFO		GameBenchD - Received command for daemon
00:00:01.177	17643	INFO		GameBenchD - Launch ScreenCap received
00:00:01.177	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.177	14302	INFO		GameBench3 - File /sys/kernel/gpu/gpu_busy exists but no read permission
00:00:01.177	17643	WARN		FileIOThread - type=1400 audit(0.0:37555): avc: denied { read } for uid=2000 name="gpu_busy_percentage" dev="sysfs" ino=28966 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_kgsl:s0 tclass=file permissive=0
00:00:01.177	14302	DEBUG		GameBench - Send start for FPS Alt
00:00:01.177	17643	INFO		GameBenchD - Received command for daemon
00:00:01.177	17643	INFO		GameBenchD - Launch FPS Alternate received
00:00:01.205	14302	INFO		GameBenchDebug - Finding Pid for Mem
00:00:01.205	14302	INFO		MetricsTowrite - 6
00:00:01.205	14302	DEBUG		TEST - Writing janks
00:00:01.230	14302	WARN		System - A resource failed to call close. 
00:00:01.358	14302	INFO		GameBench3 - Pid for com.reactnativecompareapp - 5475
00:00:01.359	14302	INFO		GameBenchDebug - Pid Val for packageName -  com.reactnativecompareapp is -5475
00:00:01.359	14302	INFO		GameBenchDebug - Found Pid Mem Thread - true
00:00:01.389	9244	INFO		Places - Converted 0 out of 4 WiFi scans
00:00:01.439	9244	INFO		GCoreUlr - Successfully inserted 1 locations
00:00:01.490	14302	INFO		GameBenchDebug - Finding Pid for Mem
00:00:01.649	14302	INFO		GameBench3 - Pid for com.reactnativecompareapp - 5475
00:00:01.649	14302	INFO		GBDebug - No perms to read pid stat - using daemon
00:00:01.649	14302	INFO		GameBench - Cpu Init called with - numCores - 8 - maxFreqSum - 16204800
00:00:01.649	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.676	14302	INFO		GameBenchJNI - Resizing thread array! From 6 to 12
00:00:01.706	14302	INFO		GameBenchJNI - Resizing thread array! From 12 to 24
00:00:01.706	14302	INFO		GameBenchJNI - Resizing thread array! From 24 to 48
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.733	14302	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.733	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.734	14302	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.734	14302	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.734	14302	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.843	14302	INFO		GameBench3 - Pid for com.reactnativecompareapp - 5475
00:00:01.843	14302	INFO		GameBenchDebug - Pid Val for packageName -  com.reactnativecompareapp is -5475
00:00:02.813	14302	DEBUG		TEST - Writing janks
00:00:03.166	1187	ERROR		ANDR-PERF-MPCTL - Invalid profile no. 0, total profiles 0 only
00:00:03.251	5475	WARN		ReactNativeJS - 'VirtualizedList: missing keys for items, make sure to specify a key or id property on each item or provide a custom keyExtractor.', ''
00:00:04.313	1187	ERROR		ANDR-PERF-MPCTL - Invalid profile no. 0, total profiles 0 only
00:00:04.423	14302	DEBUG		TEST - Writing janks
00:00:06.471	14302	DEBUG		TEST - Writing janks
00:00:06.471	2151	INFO		system_server - Background concurrent copying GC freed 545729(19MB) AllocSpace objects, 83(2MB) LOS objects, 42% free, 28MB/49MB, paused 328us total 249.109ms
00:00:07.632	14302	DEBUG		TEST - Writing janks
