Timestamp	App	Log Level	Message
00:00:01.122	15492	WARN		System - A resource failed to call close. 
00:00:01.122	15492	WARN		System - --------- beginning of system
00:00:01.122	2151	INFO		BinderCallsStatsService - Resetting stats
00:00:01.147	2151	ERROR		BatteryExternalStatsWorker - no controller energy info supplied for bluetooth
00:00:01.201	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.201	17643	INFO		GameBenchD - Received command for daemon
00:00:01.201	17643	INFO		GameBenchD - Launch ScreenCap received
00:00:01.201	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.201	17643	WARN		FileIOThread - type=1400 audit(0.0:37671): avc: denied { read } for uid=2000 name="gpu_busy_percentage" dev="sysfs" ino=28966 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_kgsl:s0 tclass=file permissive=0
00:00:01.201	15492	INFO		GameBench3 - File /sys/kernel/gpu/gpu_busy exists but no read permission
00:00:01.201	15492	DEBUG		GameBench - Send start for FPS Alt
00:00:01.201	17643	INFO		GameBenchD - Received command for daemon
00:00:01.201	17643	INFO		GameBenchD - Launch FPS Alternate received
00:00:01.230	15492	INFO		MetricsTowrite - 6
00:00:01.230	15492	INFO		GameBenchDebug - Finding Pid for Mem
00:00:01.259	15492	DEBUG		TEST - Writing janks
00:00:01.259	2151	WARN		ProcessCpuTracker - Skipping unknown process pid 20839
00:00:01.375	15492	INFO		GameBench3 - Pid for com.cs.xamarinformscompareapp - 20118
00:00:01.375	15492	INFO		GameBenchDebug - Pid Val for packageName -  com.cs.xamarinformscompareapp is -20118
00:00:01.375	15492	INFO		GameBenchDebug - Found Pid Mem Thread - true
00:00:01.521	15492	INFO		GameBenchDebug - Finding Pid for Mem
00:00:01.659	15492	INFO		GameBench3 - Pid for com.cs.xamarinformscompareapp - 20118
00:00:01.659	15492	INFO		GBDebug - No perms to read pid stat - using daemon
00:00:01.659	15492	INFO		GameBench - Cpu Init called with - numCores - 8 - maxFreqSum - 16204800
00:00:01.659	17643	INFO		GameBenchD - Accepted a client connection for SS
00:00:01.687	15492	INFO		GameBenchJNI - Resizing thread array! From 6 to 12
00:00:01.687	15492	INFO		GameBenchJNI - Resizing thread array! From 12 to 24
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 9
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.713	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.713	15492	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.714	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.714	15492	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.714	15492	INFO		GameBenchJNI - Allocating start. count: 0
00:00:01.714	15492	INFO		GameBenchJNI - Allocating end. count: 7
00:00:01.827	15492	INFO		GameBench3 - Pid for com.cs.xamarinformscompareapp - 20118
00:00:01.827	15492	INFO		GameBenchDebug - Pid Val for packageName -  com.cs.xamarinformscompareapp is -20118
00:00:01.880	1187	ERROR		ANDR-PERF-MPCTL - Invalid profile no. 0, total profiles 0 only
00:00:02.472	20118	INFO		formscompareap - Explicit concurrent copying GC freed 23225(1108KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 72us total 23.974ms
00:00:02.846	15492	DEBUG		TEST - Writing janks
00:00:02.961	20118	INFO		formscompareap - Explicit concurrent copying GC freed 2139(104KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 75us total 21.946ms
00:00:03.263	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1118(55KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 68us total 21.622ms
00:00:03.609	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1242(62KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 64us total 22.049ms
00:00:04.142	20118	INFO		formscompareap - Explicit concurrent copying GC freed 2051(86KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 73us total 23.102ms
00:00:04.171	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1027(59KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 66us total 21.790ms
00:00:04.476	15492	DEBUG		TEST - Writing janks
00:00:05.264	20118	INFO		formscompareap - Explicit concurrent copying GC freed 3023(125KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 74us total 22.663ms
00:00:05.292	20118	INFO		formscompareap - Explicit concurrent copying GC freed 34(33KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 82us total 21.564ms
00:00:05.747	19121	DEBUG		ClClient - Not sending keepalive.  Current connection state=STOPPED
00:00:05.915	20118	INFO		formscompareap - Explicit concurrent copying GC freed 2159(102KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 70us total 22.078ms
00:00:05.968	20118	INFO		formscompareap - Explicit concurrent copying GC freed 39(32KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 69us total 22.062ms
00:00:06.074	15492	DEBUG		TEST - Writing janks
00:00:06.484	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1696(77KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 66us total 22.860ms
00:00:06.542	20118	INFO		formscompareap - Explicit concurrent copying GC freed 152(33KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 123us total 23.540ms
00:00:06.988	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1488(80KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 68us total 22.514ms
00:00:07.042	20118	INFO		formscompareap - Explicit concurrent copying GC freed 60(30KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 68us total 21.806ms
00:00:07.514	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1412(77KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 70us total 23.862ms
00:00:07.542	20118	INFO		formscompareap - Explicit concurrent copying GC freed 49(32KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 77us total 23.758ms
00:00:07.679	15492	DEBUG		TEST - Writing janks
00:00:07.993	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1294(79KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 79us total 23.263ms
00:00:08.047	20118	INFO		formscompareap - Explicit concurrent copying GC freed 64(32KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 81us total 22.584ms
00:00:08.399	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1177(79KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 69us total 23.359ms
00:00:08.514	20118	INFO		formscompareap - Explicit concurrent copying GC freed 152(33KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 69us total 23.032ms
00:00:08.823	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1001(69KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 66us total 23.539ms
00:00:08.910	20118	INFO		formscompareap - Explicit concurrent copying GC freed 129(34KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 69us total 22.739ms
00:00:09.247	20118	INFO		formscompareap - Explicit concurrent copying GC freed 982(60KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 69us total 23.296ms
00:00:09.274	15492	DEBUG		TEST - Writing janks
00:00:09.328	20118	INFO		formscompareap - Explicit concurrent copying GC freed 172(34KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 72us total 22.730ms
00:00:09.664	20118	INFO		formscompareap - Explicit concurrent copying GC freed 1002(53KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 74us total 23.668ms
00:00:09.722	20118	INFO		formscompareap - Explicit concurrent copying GC freed 64(32KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 82us total 22.982ms
00:00:10.048	20118	INFO		formscompareap - Explicit concurrent copying GC freed 918(54KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 67us total 23.926ms
00:00:10.131	20118	INFO		formscompareap - Explicit concurrent copying GC freed 123(33KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 82us total 24.347ms
00:00:10.210	2151	INFO		WifiService - acquireWifiLock uid=10039 lockMode=2
00:00:10.435	20118	INFO		formscompareap - Explicit concurrent copying GC freed 888(78KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 69us total 23.751ms
00:00:10.520	20118	INFO		formscompareap - Explicit concurrent copying GC freed 101(33KB) AllocSpace objects, 0(0B) LOS objects, 50% free, 2MB/4MB, paused 75us total 23.778ms
00:00:10.822	20118	INFO		formscompareap - Explicit concurrent copying GC freed 867(46KB) AllocSpace objects, 0(0B) LOS objects, 49% free, 2MB/4MB, paused 66us total 23.878ms
00:00:10.874	15492	DEBUG		TEST - Writing janks
